id,name,position,team_id,market_value,market_variation,date,points,jornada,season
47256,Miguel Rubio,2.0,540,596488.0,865.0,2026-01-14,0.0,19.0,2025.0
47258,Arambarri,3.0,546,21461854.0,305821.0,2026-01-14,5.0,19.0,2025.0
47264,Hugo Duro,4.0,532,4413974.0,-61450.0,2026-01-14,,,
47269,Remiro,1.0,548,5512869.0,-79440.0,2026-01-14,7.0,19.0,2025.0
47270,Unai Simón,1.0,531,12497775.0,-174289.0,2026-01-14,4.0,19.0,2025.0
47273,Yuri,2.0,531,9199530.0,-219928.0,2026-01-14,0.0,19.0,2025.0
47276,Lekue,2.0,531,594068.0,965.0,2026-01-14,-2.0,19.0,2025.0
47278,Vivian,2.0,531,15740340.0,-212568.0,2026-01-14,0.0,19.0,2025.0
47285,Unai López,3.0,728,5032433.0,-107413.0,2026-01-14,,,
47291,Guruzeta,4.0,531,1428417.0,-10396.0,2026-01-14,4.0,19.0,2025.0
47294,Iñaki Williams,4.0,531,8963491.0,-106187.0,2026-01-14,,,
47298,Aritz,2.0,548,590473.0,1115.0,2026-01-14,0.0,19.0,2025.0
47299,Gorosabel,2.0,531,604184.0,544.0,2026-01-14,0.0,19.0,2025.0
47301,Le Normand,2.0,530,11043434.0,-180063.0,2026-01-14,,,
47302,Diego Llorente,2.0,543,616294.0,39.0,2026-01-14,0.0,19.0,2025.0
47303,Aihen,2.0,548,592966.0,1011.0,2026-01-14,2.0,19.0,2025.0
47309,Guevara,3.0,542,593186.0,1002.0,2026-01-14,2.0,19.0,2025.0
47314,Zubeldia,2.0,548,3206282.0,-66550.0,2026-01-14,0.0,19.0,2025.0
47317,Barrenetxea,3.0,548,37396760.0,-549165.0,2026-01-14,2.0,19.0,2025.0
47320,Juanmi,4.0,546,619253.0,-84.0,2026-01-14,7.0,19.0,2025.0
47323,Oyarzabal,4.0,548,66114008.0,-370147.0,2026-01-14,5.0,19.0,2025.0
47329,Pedrosa,2.0,797,589890.0,1139.0,2026-01-14,6.0,19.0,2025.0
47334,David López,2.0,547,606583.0,444.0,2026-01-14,0.0,19.0,2025.0
47336,Darder,3.0,798,9888560.0,-113737.0,2026-01-14,4.0,19.0,2025.0
47341,Marc Roca,3.0,543,1297191.0,781.0,2026-01-14,4.0,19.0,2025.0
47348,Borja Iglesias,4.0,538,20241962.0,435895.0,2026-01-14,2.0,19.0,2025.0
47349,Javi Puado,3.0,540,5400229.0,-143756.0,2026-01-14,1.0,19.0,2025.0
47353,Sivera,1.0,542,3533076.0,-68728.0,2026-01-14,1.0,19.0,2025.0
47378,Bigas,2.0,797,3013561.0,-79852.0,2026-01-14,8.0,19.0,2025.0
47389,Jordán,3.0,536,590739.0,1104.0,2026-01-14,0.0,19.0,2025.0
47396,Kike García,4.0,540,687161.0,-2914.0,2026-01-14,3.0,19.0,2025.0
47398,Pere Milla,4.0,540,22524227.0,-33557.0,2026-01-14,2.0,19.0,2025.0
47399,Cuéllar,1.0,798,587163.0,1253.0,2026-01-14,,,
47400,Lunin,1.0,541,596725.0,855.0,2026-01-14,0.0,19.0,2025.0
47407,A. Nyom,2.0,546,585997.0,1302.0,2026-01-14,0.0,19.0,2025.0
47414,Gumbau,3.0,728,590866.0,1099.0,2026-01-14,2.0,19.0,2025.0
47418,Vesga,3.0,531,589851.0,1141.0,2026-01-14,3.0,19.0,2025.0
47427,Iván Villar,1.0,538,588229.0,1209.0,2026-01-14,0.0,19.0,2025.0
47429,David Costas,2.0,718,711352.0,4668.0,2026-01-14,4.0,19.0,2025.0
47435,Fran Beltrán,3.0,538,601541.0,654.0,2026-01-14,0.0,19.0,2025.0
47440,Brais Méndez,3.0,548,28864725.0,610591.0,2026-01-14,8.0,19.0,2025.0
47445,Aspas,4.0,538,4178173.0,-45463.0,2026-01-14,3.0,19.0,2025.0
47448,Aitor Fdez.,1.0,727,588922.0,1180.0,2026-01-14,-1.0,19.0,2025.0
47463,Pepelu,3.0,532,2803005.0,87754.0,2026-01-14,11.0,19.0,2025.0
47467,José Luis Morales,4.0,539,632120.0,-620.0,2026-01-14,2.0,19.0,2025.0
47472,Borja Mayoral,4.0,546,3514603.0,-98453.0,2026-01-14,,,
47478,Fernando Calero,2.0,540,2819581.0,55477.0,2026-01-14,6.0,19.0,2025.0
47520,Portu,4.0,547,591432.0,1075.0,2026-01-14,,,
47527,Dimitrievski,1.0,532,599463.0,741.0,2026-01-14,4.0,19.0,2025.0
47533,Catena,2.0,727,53197866.0,-429818.0,2026-01-14,4.0,19.0,2025.0
47541,Comesaña,3.0,533,35293607.0,-401625.0,2026-01-14,2.0,19.0,2025.0
47543,Álvaro García,3.0,728,17537867.0,119038.0,2026-01-14,10.0,19.0,2025.0
47547,Álex Moreno,2.0,547,865454.0,12644.0,2026-01-14,15.0,19.0,2025.0
47557,Trejo,3.0,728,595480.0,907.0,2026-01-14,0.0,19.0,2025.0
47566,Javi Galán,2.0,727,1173407.0,50077.0,2026-01-14,0.0,19.0,2025.0
47566,Javi Galán,2.0,727,1173407.0,50077.0,2026-01-14,4.0,19.0,2025.0
47574,Moi Gómez,3.0,727,921435.0,-12675.0,2026-01-14,2.0,19.0,2025.0
47579,Chimy Ávila,4.0,543,595024.0,926.0,2026-01-14,0.0,19.0,2025.0
47582,Cucho,4.0,543,101142913.0,-2814203.0,2026-01-14,6.0,19.0,2025.0
47988,Starfelt,2.0,538,2882935.0,57977.0,2026-01-14,10.0,19.0,2025.0
48372,E. Cömert,2.0,532,589097.0,1172.0,2026-01-14,0.0,19.0,2025.0
48465,Filip Ugrinic,3.0,532,607411.0,409.0,2026-01-14,4.0,19.0,2025.0
48471,R. Vargas,4.0,536,18390229.0,-340944.0,2026-01-14,2.0,19.0,2025.0
48555,Charles Pickel,3.0,540,594667.0,940.0,2026-01-14,2.0,19.0,2025.0
50048,Muriqi,4.0,798,32531458.0,524172.0,2026-01-14,7.0,19.0,2025.0
51016,T. Buchanan,3.0,533,17520850.0,-137147.0,2026-01-14,5.0,19.0,2025.0
51530,F. Viñas,4.0,718,618246.0,-42.0,2026-01-14,,,
57446,Akor Adams,4.0,536,786999.0,-7073.0,2026-01-14,,,
61774,Oskarsson,4.0,548,610936.0,263.0,2026-01-14,0.0,19.0,2025.0
64268,Mojica,2.0,798,9423416.0,-164943.0,2026-01-14,0.0,19.0,2025.0
64309,Manu Sánchez,2.0,539,801786.0,-7690.0,2026-01-14,0.0,19.0,2025.0
66491,Letacek,1.0,546,586895.0,1264.0,2026-01-14,0.0,19.0,2025.0
67939,Aimar Oroz,3.0,727,5398549.0,-23606.0,2026-01-14,2.0,19.0,2025.0
70476,M. Diarra,2.0,542,587725.0,1230.0,2026-01-14,,,
70500,Sergi Cardona,2.0,533,8168438.0,-167857.0,2026-01-14,1.0,19.0,2025.0
84086,Robert Navarro,3.0,531,825346.0,-8671.0,2026-01-14,,,
91745,Alemão,4.0,728,642427.0,-1050.0,2026-01-14,0.0,19.0,2025.0
101814,Araújo,2.0,529,3959684.0,-53237.0,2026-01-14,,,
104821,Guridi,3.0,542,603756.0,562.0,2026-01-14,1.0,19.0,2025.0
104832,Diego Pampín,2.0,539,586509.0,1280.0,2026-01-14,2.0,19.0,2025.0
104949,Pablo Martínez,3.0,539,616224.0,42.0,2026-01-14,3.0,19.0,2025.0
106727,Oriol Rey,3.0,539,596492.0,864.0,2026-01-14,0.0,19.0,2025.0
107140,Oier Luengo,2.0,718,587176.0,1253.0,2026-01-14,0.0,19.0,2025.0
107194,Antonio S.,3.0,798,589238.0,1167.0,2026-01-14,1.0,19.0,2025.0
108519,Mateu Morey,2.0,798,596728.0,854.0,2026-01-14,0.0,19.0,2025.0
119213,Alfon González,4.0,536,712691.0,-3977.0,2026-01-14,,,
119742,Juan Iglesias,2.0,546,934289.0,-11384.0,2026-01-14,5.0,19.0,2025.0
122657,Nteka,4.0,728,589610.0,1151.0,2026-01-14,2.0,19.0,2025.0
122734,Ferran Jutglà,4.0,538,1088250.0,-19626.0,2026-01-14,,,
122956,Conde,1.0,533,600518.0,697.0,2026-01-14,0.0,19.0,2025.0
125239,Kevin Arriaga,3.0,539,676547.0,-2471.0,2026-01-14,4.0,19.0,2025.0
126640,Affengruber,2.0,797,18756534.0,-152504.0,2026-01-14,3.0,19.0,2025.0
127426,Pol Lozano,3.0,540,708853.0,-3817.0,2026-01-14,,,
128398,Sancet,3.0,531,11914040.0,-131574.0,2026-01-14,,,
128582,De Frutos,4.0,728,31623654.0,1226756.0,2026-01-14,10.0,19.0,2025.0
128951,Víctor Parada,2.0,542,588604.0,1193.0,2026-01-14,-1.0,19.0,2025.0
128985,Iker Losada,3.0,539,590907.0,1097.0,2026-01-14,8.0,19.0,2025.0
129678,A. Ounahi,3.0,547,7055285.0,-36237.0,2026-01-14,,,
129718,Bellingham,3.0,541,130832571.0,-945592.0,2026-01-14,9.0,19.0,2025.0
131546,Isi,4.0,728,9532838.0,129976.0,2026-01-14,10.0,19.0,2025.0
131548,Lucas Ahijado,2.0,718,589655.0,1149.0,2026-01-14,5.0,19.0,2025.0
133110,Nianzou,2.0,536,588669.0,1190.0,2026-01-14,1.0,19.0,2025.0
133185,Johnny Cardoso,3.0,530,1450116.0,-22620.0,2026-01-14,2.0,19.0,2025.0
133609,Pedri,3.0,529,171478809.0,916190.0,2026-01-14,12.0,19.0,2025.0
136117,Riquelme,3.0,543,2445016.0,-57853.0,2026-01-14,1.0,19.0,2025.0
138776,L. Ramazani,4.0,532,645220.0,-1166.0,2026-01-14,1.0,19.0,2025.0
139001,Ibáñez,3.0,542,963506.0,-9330.0,2026-01-14,4.0,19.0,2025.0
146751,Raúl,4.0,727,598561.0,778.0,2026-01-14,2.0,19.0,2025.0
152955,L. Bergström,1.0,798,604032.0,550.0,2026-01-14,0.0,19.0,2025.0
156488,Cárdenas,1.0,728,586563.0,1278.0,2026-01-14,0.0,19.0,2025.0
157146,L. Pétrot,2.0,797,588225.0,1209.0,2026-01-14,3.0,19.0,2025.0
157988,Carreira,2.0,538,1386426.0,-17928.0,2026-01-14,2.0,19.0,2025.0
161670,V. Vanat,4.0,547,2484645.0,53051.0,2026-01-14,8.0,19.0,2025.0
161928,Álex Balde,2.0,529,49598841.0,645254.0,2026-01-14,9.0,19.0,2025.0
161963,Germán Valera,4.0,797,42912443.0,460020.0,2026-01-14,4.0,19.0,2025.0
162012,Ruggeri,2.0,530,3000490.0,-53469.0,2026-01-14,0.0,19.0,2025.0
162058,Víctor Chust,2.0,797,597052.0,841.0,2026-01-14,3.0,19.0,2025.0
162123,I. Moriba,3.0,538,1078876.0,-4486.0,2026-01-14,7.0,19.0,2025.0
162126,Peque,4.0,536,595111.0,922.0,2026-01-14,5.0,19.0,2025.0
162127,Diego López,4.0,532,3746285.0,-63149.0,2026-01-14,4.0,19.0,2025.0
162175,Jesús Vázquez,2.0,532,621777.0,-189.0,2026-01-14,0.0,19.0,2025.0
162434,Alejandro Francés,2.0,547,589231.0,1167.0,2026-01-14,1.0,19.0,2025.0
162473,Arnau Tenas,1.0,533,625904.0,-361.0,2026-01-14,0.0,19.0,2025.0
162585,Pol Tristán,1.0,540,585517.0,1322.0,2026-01-14,0.0,19.0,2025.0
162686,Blanco,3.0,542,2777710.0,-33331.0,2026-01-14,3.0,19.0,2025.0
162712,Mingueza,2.0,538,4909851.0,19136.0,2026-01-14,7.0,19.0,2025.0
162931,Fran Pérez,3.0,728,622224.0,-208.0,2026-01-14,2.0,19.0,2025.0
179139,Leo Román,1.0,798,1849949.0,-24134.0,2026-01-14,4.0,19.0,2025.0
179955,Javi Rueda,2.0,538,3636456.0,-55601.0,2026-01-14,2.0,19.0,2025.0
180496,G. Mikautadze,4.0,533,15762441.0,636496.0,2026-01-14,11.0,19.0,2025.0
181259,Abel Bretones,3.0,727,864114.0,-10287.0,2026-01-14,2.0,19.0,2025.0
181421,Ez Abde,4.0,543,32186698.0,-368050.0,2026-01-14,,,
181582,Copete,2.0,532,738170.0,-5039.0,2026-01-14,5.0,19.0,2025.0
181701,Gerard Martín,2.0,529,21824332.0,212973.0,2026-01-14,6.0,19.0,2025.0
181734,Chavarría,2.0,728,17315589.0,-134805.0,2026-01-14,4.0,19.0,2025.0
182181,Areso,2.0,531,3899097.0,-84219.0,2026-01-14,3.0,19.0,2025.0
182219,Álex Baena,3.0,530,65500070.0,769765.0,2026-01-14,10.0,19.0,2025.0
182486,Alberto Reina,3.0,718,595076.0,923.0,2026-01-14,1.0,19.0,2025.0
182519,Moleiro,3.0,533,116858982.0,2048487.0,2026-01-14,17.0,19.0,2025.0
182546,Jon Pacheco,2.0,542,599802.0,726.0,2026-01-14,1.0,19.0,2025.0
182592,Herrando,2.0,727,614531.0,113.0,2026-01-14,3.0,19.0,2025.0
182603,Olasagasti,3.0,539,588016.0,1217.0,2026-01-14,2.0,19.0,2025.0
182617,Prados,3.0,531,591216.0,1084.0,2026-01-14,,,
182621,Iker Muñoz,3.0,727,588665.0,1190.0,2026-01-14,0.0,19.0,2025.0
182636,Javi López,2.0,718,590031.0,1134.0,2026-01-14,2.0,19.0,2025.0
182638,Manu Fernández,3.0,538,597095.0,839.0,2026-01-14,0.0,19.0,2025.0
182639,Unai Vencedor,3.0,539,588967.0,1178.0,2026-01-14,2.0,19.0,2025.0
182661,Álvaro Núñez,2.0,797,24984447.0,194681.0,2026-01-14,5.0,19.0,2025.0
182674,Jofre,4.0,540,589645.0,1150.0,2026-01-14,6.0,19.0,2025.0
182718,Joan García,1.0,529,68376334.0,337530.0,2026-01-14,7.0,19.0,2025.0
182730,Marc Vidal,1.0,538,587187.0,1252.0,2026-01-14,,,
182735,Ángel Fortuño,1.0,540,587546.0,1237.0,2026-01-14,0.0,19.0,2025.0
182770,Carlos Álvarez,3.0,539,6604708.0,-48475.0,2026-01-14,2.0,19.0,2025.0
182772,Juanlu,3.0,536,763817.0,-6108.0,2026-01-14,4.0,19.0,2025.0
183699,Urko,2.0,540,663202.0,3179.0,2026-01-14,4.0,19.0,2025.0
183744,Turrientes,3.0,548,603155.0,587.0,2026-01-14,7.0,19.0,2025.0
183751,Rebbach,4.0,542,587958.0,1220.0,2026-01-14,2.0,19.0,2025.0
183776,Urko Izeta,4.0,531,589769.0,1144.0,2026-01-14,0.0,19.0,2025.0
183799,Nico Williams,4.0,531,70864920.0,-772211.0,2026-01-14,5.0,19.0,2025.0
183848,Agirrezabala,1.0,532,6759821.0,-183487.0,2026-01-14,,,
183849,Paredes,2.0,531,7706013.0,-112549.0,2026-01-14,0.0,19.0,2025.0
184194,Álex Forés,4.0,718,586551.0,1279.0,2026-01-14,7.0,19.0,2025.0
184407,José Salinas,2.0,540,588532.0,1196.0,2026-01-14,0.0,19.0,2025.0
184420,Carlos Romero,2.0,540,46240282.0,1203093.0,2026-01-14,12.0,19.0,2025.0
185398,Isaac Romero,4.0,536,1614949.0,-39588.0,2026-01-14,0.0,19.0,2025.0
187214,C. Vicente,4.0,542,9319378.0,15298.0,2026-01-14,7.0,19.0,2025.0
187318,Aguado,3.0,797,940131.0,-4353.0,2026-01-14,4.0,19.0,2025.0
187987,Terrats,3.0,540,603654.0,566.0,2026-01-14,2.0,19.0,2025.0
189832,Marrero,1.0,548,586433.0,1283.0,2026-01-14,0.0,19.0,2025.0
189866,Jonh Donald,2.0,797,587771.0,1228.0,2026-01-14,,,
190485,Samú Costa,3.0,798,1794097.0,-19824.0,2026-01-14,2.0,19.0,2025.0
192032,Iván Romero,4.0,539,2956259.0,-40203.0,2026-01-14,4.0,19.0,2025.0
195100,Natan,2.0,543,46955472.0,-880915.0,2026-01-14,0.0,19.0,2025.0
195923,Carmona,2.0,536,6661427.0,-139281.0,2026-01-14,1.0,19.0,2025.0
199044,Aramburu,2.0,548,821848.0,-4297.0,2026-01-14,11.0,19.0,2025.0
199824,Rubén,2.0,540,589806.0,1143.0,2026-01-14,0.0,19.0,2025.0
237066,Rafa Marín,2.0,533,14274385.0,-310313.0,2026-01-14,0.0,19.0,2025.0
266202,I. Chaira,4.0,718,662226.0,19368.0,2026-01-14,11.0,19.0,2025.0
266658,Calebe,3.0,542,589235.0,1167.0,2026-01-14,0.0,19.0,2025.0
268960,Zakharyan,3.0,548,593891.0,973.0,2026-01-14,0.0,19.0,2025.0
269163,Swedberg,3.0,538,1354654.0,-15131.0,2026-01-14,3.0,19.0,2025.0
271580,Martim Neto,3.0,797,2521605.0,87573.0,2026-01-14,6.0,19.0,2025.0
273732,T. Dolan,4.0,540,4801614.0,61029.0,2026-01-14,5.0,19.0,2025.0
278619,Luíz Júnior,1.0,533,18591392.0,-141726.0,2026-01-14,9.0,19.0,2025.0
279822,F. Boyomo,2.0,727,7908940.0,-29773.0,2026-01-14,,,
281795,Asprilla,4.0,547,661787.0,-1856.0,2026-01-14,0.0,19.0,2025.0
282054,C. Riedel,2.0,540,934813.0,-13232.0,2026-01-14,0.0,19.0,2025.0
283668,Arnau,2.0,547,1326741.0,14920.0,2026-01-14,10.0,19.0,2025.0
284300,Carreras,2.0,541,83121967.0,984677.0,2026-01-14,14.0,19.0,2025.0
284415,Yago,4.0,797,586386.0,1285.0,2026-01-14,5.0,19.0,2025.0
284441,A. Kamara,4.0,546,610833.0,267.0,2026-01-14,,,
285909,Pablo Torre,3.0,798,1012663.0,-16476.0,2026-01-14,3.0,19.0,2025.0
286084,Altimira,3.0,543,1338362.0,-30047.0,2026-01-14,0.0,19.0,2025.0
286559,Carlos Domínguez,2.0,538,588988.0,1177.0,2026-01-14,,,
286593,Nico Serrano,4.0,531,589442.0,1158.0,2026-01-14,1.0,19.0,2025.0
286601,O. El Hilali,2.0,540,2590087.0,-7090.0,2026-01-14,2.0,19.0,2025.0
286611,Pablo Campos,1.0,539,605603.0,485.0,2026-01-14,0.0,19.0,2025.0
286639,Bryan Zaragoza,4.0,538,3898152.0,47013.0,2026-01-14,6.0,19.0,2025.0
287654,Jon Gorrotxategi,3.0,548,1622130.0,-31073.0,2026-01-14,2.0,19.0,2025.0
287680,Maroan Sannadi,4.0,531,640963.0,-989.0,2026-01-14,,,
288112,Kambwala,2.0,533,590868.0,1099.0,2026-01-14,,,
288800,Benito,4.0,727,587879.0,1223.0,2026-01-14,,,
290106,Pablo Marín,3.0,548,608266.0,374.0,2026-01-14,1.0,19.0,2025.0
290740,Akhomach,4.0,533,592796.0,1018.0,2026-01-14,,,
291964,Arda Guler,3.0,541,72941677.0,-1172637.0,2026-01-14,2.0,19.0,2025.0
293604,Javi Llabrés,4.0,798,586905.0,1264.0,2026-01-14,2.0,19.0,2025.0
295223,Rahim,2.0,718,595011.0,926.0,2026-01-14,6.0,19.0,2025.0
295793,Marc Pubill,2.0,530,6001175.0,180270.0,2026-01-14,0.0,19.0,2025.0
296667,Gavi,3.0,529,797143.0,-7496.0,2026-01-14,,,
297311,Kike Salas,2.0,536,678534.0,-2554.0,2026-01-14,10.0,19.0,2025.0
297742,Antoniu Roca,4.0,540,585746.0,1312.0,2026-01-14,0.0,19.0,2025.0
300885,Nelson Deossa,3.0,543,716142.0,-4121.0,2026-01-14,0.0,19.0,2025.0
308346,Alberto Flores,1.0,536,586338.0,1287.0,2026-01-14,0.0,19.0,2025.0
309364,Coba,3.0,546,585950.0,1304.0,2026-01-14,0.0,19.0,2025.0
311345,F. Redondo,3.0,797,597749.0,812.0,2026-01-14,2.0,19.0,2025.0
311773,Mouriño,2.0,533,10002202.0,43570.0,2026-01-14,6.0,19.0,2025.0
312468,Padilla,1.0,531,590584.0,1111.0,2026-01-14,0.0,19.0,2025.0
312990,Roberto Fernández,4.0,540,11753023.0,58248.0,2026-01-14,3.0,19.0,2025.0
313025,Hugo Rincón,2.0,547,589199.0,1168.0,2026-01-14,6.0,19.0,2025.0
313059,M. Joseph,4.0,798,1131319.0,-21420.0,2026-01-14,2.0,19.0,2025.0
313651,Sotelo,3.0,538,1696607.0,-44974.0,2026-01-14,0.0,19.0,2025.0
314006,Jozhua Vertrouwd,2.0,728,587882.0,1223.0,2026-01-14,0.0,19.0,2025.0
315604,Alejandro Iturbe,1.0,797,586529.0,1279.0,2026-01-14,0.0,19.0,2025.0
315699,Javi Guerra,3.0,532,3798595.0,-85717.0,2026-01-14,2.0,19.0,2025.0
316517,A. Matturro,2.0,539,595606.0,901.0,2026-01-14,0.0,19.0,2025.0
320517,Pablo Durán,4.0,538,611697.0,231.0,2026-01-14,1.0,19.0,2025.0
323935,Giuliano,4.0,530,55712560.0,-6480.0,2026-01-14,3.0,19.0,2025.0
324750,Carlos Martín,3.0,728,587507.0,1239.0,2026-01-14,4.0,19.0,2025.0
324750,Carlos Martín,3.0,728,587507.0,1239.0,2026-01-14,0.0,19.0,2025.0
329720,Hugo Álvarez,3.0,538,665010.0,-1991.0,2026-01-14,0.0,19.0,2025.0
329722,Yoel Lago,2.0,538,586454.0,1283.0,2026-01-14,0.0,19.0,2025.0
329728,Casadó,3.0,529,1461398.0,-34844.0,2026-01-14,2.0,19.0,2025.0
331607,Manu Bueno,3.0,536,587003.0,1260.0,2026-01-14,0.0,19.0,2025.0
332308,Unai Gómez,3.0,531,588520.0,1196.0,2026-01-14,1.0,19.0,2025.0
332309,Alejandro Rego,3.0,531,587747.0,1229.0,2026-01-14,0.0,19.0,2025.0
333502,Miguel Román,3.0,538,759066.0,27617.0,2026-01-14,7.0,19.0,2025.0
333672,Tárrega,2.0,532,5994369.0,-88339.0,2026-01-14,4.0,19.0,2025.0
334574,Ángel Ortiz,2.0,543,592692.0,1023.0,2026-01-14,6.0,19.0,2025.0
335697,David López,2.0,798,587023.0,1259.0,2026-01-14,0.0,19.0,2025.0
336594,Barrios,3.0,530,58699681.0,-447040.0,2026-01-14,1.0,19.0,2025.0
336671,Renato Veiga,2.0,533,13368308.0,-136843.0,2026-01-14,4.0,19.0,2025.0
336711,Gonzalo,4.0,541,2218242.0,96942.0,2026-01-14,2.0,19.0,2025.0
336998,Adama,2.0,531,586987.0,1260.0,2026-01-14,2.0,19.0,2025.0
337843,Fraga,1.0,548,585401.0,1326.0,2026-01-14,,,
338295,Primo,1.0,539,593736.0,979.0,2026-01-14,0.0,19.0,2025.0
338751,Víctor Muñoz,4.0,727,7716758.0,-58551.0,2026-01-14,2.0,19.0,2025.0
338902,Andrés Castrín,2.0,536,601785.0,644.0,2026-01-14,0.0,19.0,2025.0
338958,R. Bardghji,3.0,529,1058835.0,-11586.0,2026-01-14,0.0,19.0,2025.0
339105,Joel Roca,3.0,547,610200.0,293.0,2026-01-14,1.0,19.0,2025.0
340626,Fermín,3.0,529,126877939.0,1235156.0,2026-01-14,,,
341371,Rodrigo Mendoza,3.0,797,929294.0,-13002.0,2026-01-14,0.0,19.0,2025.0
341453,Oso,2.0,536,596942.0,846.0,2026-01-14,4.0,19.0,2025.0
341640,Raúl Asencio,2.0,541,8577046.0,276678.0,2026-01-14,2.0,19.0,2025.0
343202,Á. Rodríguez,4.0,797,3120168.0,20800.0,2026-01-14,2.0,19.0,2025.0
343205,Mario Martín,3.0,546,707714.0,-3770.0,2026-01-14,2.0,19.0,2025.0
351587,T. Oluwaseyi,4.0,533,712614.0,-3974.0,2026-01-14,1.0,19.0,2025.0
351913,Abdellaoui,4.0,538,589332.0,1163.0,2026-01-14,5.0,19.0,2025.0
353803,Mawuli Mensah,3.0,543,586257.0,1291.0,2026-01-14,,,
355004,Valentín,2.0,543,1585027.0,-25716.0,2026-01-14,6.0,19.0,2025.0
358431,Nobel Mendy,2.0,728,5070183.0,-61123.0,2026-01-14,4.0,19.0,2025.0
361384,Yusi,2.0,542,587457.0,1241.0,2026-01-14,2.0,19.0,2025.0
361497,Huijsen,2.0,541,50409615.0,-509370.0,2026-01-14,,,
378284,Etta Eyong,4.0,539,27138541.0,-124825.0,2026-01-14,2.0,19.0,2025.0
381197,Asier Osambela,3.0,727,585463.0,1324.0,2026-01-14,0.0,19.0,2025.0
383647,Kochen,1.0,529,589941.0,1137.0,2026-01-14,0.0,19.0,2025.0
383780,Jauregizar,3.0,531,28920402.0,-239807.0,2026-01-14,1.0,19.0,2025.0
384135,Javi Rodríguez,2.0,538,604689.0,523.0,2026-01-14,7.0,19.0,2025.0
385405,Omar Falah,2.0,718,587003.0,1260.0,2026-01-14,,,
386828,Lamine Yamal,4.0,529,167453673.0,-1016784.0,2026-01-14,11.0,19.0,2025.0
386859,Héctor Fort,2.0,797,1058883.0,-18402.0,2026-01-14,,,
394573,Adrian Liso,4.0,546,2523923.0,-53867.0,2026-01-14,2.0,19.0,2025.0
396623,Pau Cubarsí,2.0,529,41019568.0,230010.0,2026-01-14,5.0,19.0,2025.0
402580,Marco Esteban,2.0,718,586753.0,1270.0,2026-01-14,,,
405073,Jon Martín,2.0,548,610254.0,291.0,2026-01-14,4.0,19.0,2025.0
411702,Pau Cabanes,4.0,533,586260.0,1291.0,2026-01-14,,,
414359,Vitor Reis,2.0,547,2707862.0,64251.0,2026-01-14,9.0,19.0,2025.0
421044,Íñigo Arguibide,2.0,727,580442.0,1533.0,2026-01-14,0.0,19.0,2025.0
421807,M. Moreno,2.0,539,703228.0,-3583.0,2026-01-14,6.0,19.0,2025.0
432476,Krapyvtsov,1.0,547,586272.0,1290.0,2026-01-14,0.0,19.0,2025.0
433396,Marc Bernal,3.0,529,620441.0,-134.0,2026-01-14,0.0,19.0,2025.0
435552,Pau Navarro,2.0,533,590137.0,1129.0,2026-01-14,0.0,19.0,2025.0
439293,Adam Boayar,4.0,797,586987.0,1260.0,2026-01-14,2.0,19.0,2025.0
439617,Isma,2.0,546,589280.0,1165.0,2026-01-14,0.0,19.0,2025.0
439633,Samu Becerra,4.0,728,586013.0,1301.0,2026-01-14,,,
443163,Pablo García,4.0,543,612618.0,192.0,2026-01-14,0.0,19.0,2025.0
445973,Toni Fernández,4.0,529,586265.0,1290.0,2026-01-14,,,
448243,Ali Houary,4.0,797,589248.0,1166.0,2026-01-14,,,
449249,Franco,4.0,541,5968018.0,-124101.0,2026-01-14,0.0,19.0,2025.0
450497,Carlos Espí,4.0,539,587248.0,1249.0,2026-01-14,1.0,19.0,2025.0
471478,Davinchi,2.0,546,602304.0,622.0,2026-01-14,,,
491087,Dro Fernández,3.0,529,590306.0,1122.0,2026-01-14,2.0,19.0,2025.0
491248,Jan Virgili,4.0,798,9582908.0,-147418.0,2026-01-14,0.0,19.0,2025.0
491250,Jofre Torrents,2.0,529,586584.0,1277.0,2026-01-14,0.0,19.0,2025.0
509470,Thiago Pitarch,3.0,541,586631.0,1275.0,2026-01-14,,,
543466,Ibon Sánchez,3.0,531,584614.0,1359.0,2026-01-14,,,
546852,Álex Sancris,4.0,546,597367.0,828.0,2026-01-14,,,
568156,Selton Sánchez,3.0,531,583557.0,1403.0,2026-01-14,1.0,19.0,2025.0
600938,Pablo Agudin,3.0,718,569483.0,1990.0,2026-01-14,0.0,19.0,2025.0
20,Witsel,3.0,547,2658849.0,-73814.0,2026-01-15,,,
23,Sergio Gómez,2.0,548,5467653.0,22334.0,2026-01-15,8.0,19.0,2025.0
29,Oblak,1.0,530,21871062.0,-132021.0,2026-01-15,4.0,19.0,2025.0
31,Giménez,2.0,530,5844301.0,-53847.0,2026-01-15,1.0,19.0,2025.0
45,Lemar,3.0,547,606876.0,377.0,2026-01-15,7.0,19.0,2025.0
49,T. Partey,3.0,533,1343619.0,-27467.0,2026-01-15,2.0,19.0,2025.0
50,Koke,3.0,530,22305271.0,-291014.0,2026-01-15,1.0,19.0,2025.0
52,Camello,4.0,728,595581.0,505.0,2026-01-15,0.0,19.0,2025.0
56,Griezmann,4.0,530,22195896.0,-370221.0,2026-01-15,1.0,19.0,2025.0
74,S. Amrabat,3.0,543,3022347.0,-54676.0,2026-01-15,,,
83,A. Danjuma,4.0,532,12807567.0,-289752.0,2026-01-15,1.0,19.0,2025.0
